date,value
2015-06-15,2020093.28
2015-06-16,1962054.88
2015-06-17,2018452.38
2015-06-18,1901627.48
2015-06-19,1792411.08
2015-06-23,1843538.08
2015-06-24,1853548.48
2015-06-25,1766078.58
2015-06-26,1605463.28
2015-06-29,1504378.88
2015-06-30,1645245.58
2015-07-01,1548985.28
2015-07-02,1505110.08
2015-07-03,1468163.18
2015-07-06,1476095.48
2015-07-07,1412748.48
2015-07-08,1288544.28
2015-07-09,1410682.68
2015-07-10,1515928.78
2015-07-13,1579819.88
2015-07-14,1592108.08
2015-07-15,1503452.58
2015-07-16,1528867.08
2015-07-17,1615240.18
2015-07-20,1607843.98
2015-07-21,1610759.88
2015-07-22,1616923.18
2015-07-23,1656773.08
2015-07-24,1614704.38
2015-07-27,1444809.88
2015-07-28,1417865.08
2015-07-29,1493152.48
2015-07-30,1414889.58
2015-07-31,1401971.88
2015-08-03,1363954.28
2015-08-04,1451024.48
2015-08-05,1407612.58
2015-08-06,1398720.18
2015-08-07,1445562.28
2015-08-10,1535051.28
2015-08-11,1507842.88
2015-08-12,1474254.28
2015-08-13,1501148.08
2015-08-14,1489756.38
2015-08-17,1474662.28
2015-08-18,1377441.28
2015-08-19,1409244.58
2015-08-20,1368616.78
2015-08-21,1295951.88
2015-08-24,1150630.38
2015-08-25,1069372.72
2015-08-26,1069372.72
2015-08-27,1069372.72
2015-08-28,1069372.72
2015-08-31,1069372.72
2015-09-01,1069372.72
2015-09-02,1069372.72
2015-09-07,1069372.72
2015-09-08,1069372.72
2015-09-09,1069372.72
2015-09-10,1069372.72
2015-09-11,1069372.72
2015-09-14,1069372.72
2015-09-15,1069372.72
2015-09-16,1069372.72
2015-09-17,1069372.72
2015-09-18,1069372.72
2015-09-21,1069372.72
2015-09-22,1069372.72
2015-09-23,1069372.72
2015-09-24,1069372.72
2015-09-25,1069372.72
2015-09-28,1069372.72
2015-09-29,1069372.72
2015-09-30,1069372.72
2015-10-08,1069372.72
2015-10-09,1069372.72
2015-10-12,1069372.72
2015-10-13,1069372.72
2015-10-14,1069372.72
2015-10-15,1069372.72
2015-10-16,1069372.72
2015-10-19,1069372.72
2015-10-20,1069372.72
2015-10-21,992993.94
2015-10-22,1050261.14
2015-10-23,1085605.74
2015-10-26,1072631.14
2015-10-27,1093211.54
2015-10-28,1057134.6
2015-10-29,1056228.6
2015-10-30,1055264.1
2015-11-02,1038833.1
2015-11-03,1034258.1
2015-11-04,1039439.14
2015-11-05,1039439.14
2015-11-06,1039439.14
2015-11-09,1064689.91
2015-11-10,1075409.71
2015-11-11,1104683.01
2015-11-12,1091489.41
2015-11-13,1063453.01
2015-11-16,1100560.01
2015-11-17,1058917.71
2015-11-18,1037065.81
2015-11-19,1081594.21
2015-11-20,1090252.51
2015-11-23,1079532.71
2015-11-24,1097673.91
2015-11-25,1131894.81
2015-11-26,1102209.21
2015-11-27,1028819.81
2015-11-30,1035851.57
2015-12-01,1036008.57
2015-12-02,1059961.07
2015-12-03,1081436.07
2015-12-04,1057473.07
2015-12-07,1063651.07
2015-12-08,1048607.07
2015-12-09,1045131.57
2015-12-10,1044458.57
2015-12-11,1038044.07
2015-12-14,1067442.57
2015-12-15,1062619.07
2015-12-16,1067438.09
2015-12-17,1100785.79
2015-12-18,1098315.59
2015-12-21,1096257.09
2015-12-22,1093375.19
2015-12-23,1070319.99
2015-12-24,1080200.79
2015-12-25,1078553.99
2015-12-28,1050146.69
2015-12-29,1062085.99
2015-12-30,1072378.49
2015-12-31,1045206.29
2016-01-04,953397.19
2016-01-05,936517.49
2016-01-06,942821.73
2016-01-07,942821.73
2016-01-08,942821.73
2016-01-11,942821.73
2016-01-12,942821.73
2016-01-13,942821.73
2016-01-14,942821.73
2016-01-15,942821.73
2016-01-18,942821.73
2016-01-19,942821.73
2016-01-20,942821.73
2016-01-21,942821.73
2016-01-22,942821.73
2016-01-25,942821.73
2016-01-26,942821.73
2016-01-27,942821.73
2016-01-28,942821.73
2016-01-29,942821.73
2016-02-01,942821.73
2016-02-02,942821.73
2016-02-03,942821.73
2016-02-04,942821.73
2016-02-05,942821.73
2016-02-15,942821.73
2016-02-16,942821.73
2016-02-17,942821.73
2016-02-18,942821.73
2016-02-19,942821.73
2016-02-22,942821.73
2016-02-23,942821.73
2016-02-24,942821.73
2016-02-25,942821.73
2016-02-26,942821.73
2016-02-29,942821.73
2016-03-01,942821.73
2016-03-02,942821.73
2016-03-03,942821.73
2016-03-04,942821.73
2016-03-07,942821.73
2016-03-08,942821.73
2016-03-09,942821.73
2016-03-10,942821.73
2016-03-11,942821.73
2016-03-14,942821.73
2016-03-15,942821.73
2016-03-16,942821.73
2016-03-17,942821.73
2016-03-18,942821.73
2016-03-21,942821.73
2016-03-22,942821.73
2016-03-23,942821.73
2016-03-24,942821.73
2016-03-25,942821.73
2016-03-28,942821.73
2016-03-29,942821.73
2016-03-30,942821.73
2016-03-31,942821.73
2016-04-01,942821.73
2016-04-05,942821.73
2016-04-06,942821.73
2016-04-07,942821.73
2016-04-08,942821.73
2016-04-11,942821.73
2016-04-12,942821.73
2016-04-13,942821.73
2016-04-14,942821.73
2016-04-15,942821.73
2016-04-18,942821.73
2016-04-19,942821.73
2016-04-20,942821.73
2016-04-21,942821.73
2016-04-22,942821.73
2016-04-25,942821.73
2016-04-26,942821.73
2016-04-27,942821.73
2016-04-28,942821.73
2016-04-29,942821.73
2016-05-03,942821.73
2016-05-04,942821.73
2016-05-05,942821.73
2016-05-06,942821.73
2016-05-09,942821.73
2016-05-10,942821.73
2016-05-11,942821.73
2016-05-12,942821.73
2016-05-13,942821.73
2016-05-16,942821.73
2016-05-17,942821.73
2016-05-18,942821.73
2016-05-19,942821.73
2016-05-20,942821.73
2016-05-23,942821.73
2016-05-24,942821.73
2016-05-25,942821.73
2016-05-26,942821.73
2016-05-27,942821.73
2016-05-30,942821.73
2016-05-31,942821.73
2016-06-01,942821.73
2016-06-02,942821.73
2016-06-03,942821.73
2016-06-06,942821.73
2016-06-07,942821.73
2016-06-08,942821.73
2016-06-13,942821.73
2016-06-14,942821.73
2016-06-15,942821.73
2016-06-16,942821.73
2016-06-17,942821.73
2016-06-20,942821.73
2016-06-21,942821.73
2016-06-22,942821.73
2016-06-23,942821.73
2016-06-24,942821.73
2016-06-27,942821.73
2016-06-28,942821.73
2016-06-29,942821.73
2016-06-30,942821.73
2016-07-01,942821.73
2016-07-04,942821.73
2016-07-05,942821.73
2016-07-06,942821.73
2016-07-07,942821.73
2016-07-08,942821.73
2016-07-11,942821.73
2016-07-12,942821.73
2016-07-13,942821.73
2016-07-14,942821.73
2016-07-15,942821.73
2016-07-18,942821.73
2016-07-19,942821.73
2016-07-20,942821.73
2016-07-21,942821.73
2016-07-22,942821.73
2016-07-25,942821.73
2016-07-26,942821.73
2016-07-27,942821.73
2016-07-28,942821.73
2016-07-29,942821.73
2016-08-01,942821.73
2016-08-02,942821.73
2016-08-03,942821.73
2016-08-04,942821.73
2016-08-05,942821.73
2016-08-08,942821.73
2016-08-09,942821.73
2016-08-10,942821.73
2016-08-11,942821.73
2016-08-12,942821.73
2016-08-15,942821.73
2016-08-16,942821.73
2016-08-17,942821.73
2016-08-18,942821.73
2016-08-19,942821.73
2016-08-22,942821.73
2016-08-23,942821.73
2016-08-24,942821.73
2016-08-25,942821.73
2016-08-26,942821.73
2016-08-29,942821.73
2016-08-30,942821.73
2016-08-31,942821.73
2016-09-01,942821.73
2016-09-02,942821.73
2016-09-05,942821.73
2016-09-06,942821.73
2016-09-07,942821.73
2016-09-08,942821.73
2016-09-09,942821.73
2016-09-12,942821.73
2016-09-13,942821.73
2016-09-14,942821.73
2016-09-19,942821.73
2016-09-20,942821.73
2016-09-21,942821.73
2016-09-22,942821.73
2016-09-23,942821.73
2016-09-26,942821.73
2016-09-27,942821.73
2016-09-28,942821.73
2016-09-29,942821.73
2016-09-30,942821.73
2016-10-10,942821.73
2016-10-11,942821.73
2016-10-12,942821.73
2016-10-13,942821.73
2016-10-14,942821.73
2016-10-17,942821.73
2016-10-18,942821.73
2016-10-19,942821.73
2016-10-20,942821.73
2016-10-21,942821.73
2016-10-24,942821.73
2016-10-25,942821.73
2016-10-26,942821.73
2016-10-27,942821.73
2016-10-28,942821.73
2016-10-31,942821.73
2016-11-01,942821.73
2016-11-02,942821.73
2016-11-03,942821.73
2016-11-04,942821.73
2016-11-07,942821.73
2016-11-08,942821.73
2016-11-09,942821.73
2016-11-10,942821.73
2016-11-11,942821.73
2016-11-14,942821.73
2016-11-15,942821.73
2016-11-16,942821.73
2016-11-17,942821.73
2016-11-18,942821.73
2016-11-21,942821.73
2016-11-22,942821.73
2016-11-23,942821.73
2016-11-24,942821.73
2016-11-25,942821.73
2016-11-28,942821.73
2016-11-29,942821.73
2016-11-30,942821.73
2016-12-01,942821.73
2016-12-02,942821.73
2016-12-05,942821.73
2016-12-06,942821.73
2016-12-07,942821.73
2016-12-08,942821.73
2016-12-09,942821.73
2016-12-12,942821.73
2016-12-13,942821.73
2016-12-14,942821.73
2016-12-15,942821.73
2016-12-16,942821.73
2016-12-19,942821.73
2016-12-20,942821.73
2016-12-21,942821.73
2016-12-22,942821.73
2016-12-23,942821.73
2016-12-26,942821.73
2016-12-27,942821.73
2016-12-28,942821.73
2016-12-29,942821.73
2016-12-30,942821.73
2017-01-03,942821.73
2017-01-04,942821.73
2017-01-05,942821.73
2017-01-06,942821.73
2017-01-09,942821.73
2017-01-10,942821.73
2017-01-11,942821.73
2017-01-12,942821.73
2017-01-13,942821.73
2017-01-16,942821.73
2017-01-17,942821.73
2017-01-18,942821.73
2017-01-19,942821.73
2017-01-20,942821.73
2017-01-23,942821.73
2017-01-24,942821.73
2017-01-25,942821.73
2017-01-26,942821.73
2017-02-03,942821.73
2017-02-06,942821.73
2017-02-07,942821.73
2017-02-08,942821.73
2017-02-09,942821.73
2017-02-10,942821.73
2017-02-13,942821.73
2017-02-14,942821.73
2017-02-15,942821.73
2017-02-16,942821.73
2017-02-17,942821.73
2017-02-20,942821.73
2017-02-21,942821.73
2017-02-22,942821.73
2017-02-23,942821.73
2017-02-24,942821.73
2017-02-27,942821.73
2017-02-28,942821.73
2017-03-01,942821.73
2017-03-02,942821.73
2017-03-03,942821.73
2017-03-06,942821.73
2017-03-07,942821.73
2017-03-08,942821.73
2017-03-09,942821.73
2017-03-10,942821.73
2017-03-13,942821.73
2017-03-14,942821.73
2017-03-15,942821.73
2017-03-16,942821.73
2017-03-17,942821.73
2017-03-20,942821.73
2017-03-21,942821.73
2017-03-22,942821.73
2017-03-23,942821.73
2017-03-24,942821.73
2017-03-27,942821.73
2017-03-28,942821.73
2017-03-29,942821.73
2017-03-30,942821.73
2017-03-31,942821.73
2017-04-05,942821.73
2017-04-06,942821.73
2017-04-07,942821.73
2017-04-10,942821.73
2017-04-11,942821.73
2017-04-12,942821.73
2017-04-13,942821.73
2017-04-14,942821.73
2017-04-17,942821.73
2017-04-18,942821.73
2017-04-19,942821.73
2017-04-20,942821.73
2017-04-21,942821.73
2017-04-24,942821.73
2017-04-25,942821.73
2017-04-26,942821.73
2017-04-27,942821.73
2017-04-28,942821.73
2017-05-02,942821.73
2017-05-03,942821.73
2017-05-04,942821.73
2017-05-05,942821.73
2017-05-08,942821.73
2017-05-09,942821.73
2017-05-10,942821.73
2017-05-11,942821.73
2017-05-12,942821.73
2017-05-15,942821.73
2017-05-16,942821.73
2017-05-17,942821.73
2017-05-18,942821.73
2017-05-19,942821.73
2017-05-22,942821.73
2017-05-23,942821.73
2017-05-24,942821.73
2017-05-25,942821.73
2017-05-26,942821.73
2017-05-31,942821.73
2017-06-01,942821.73
2017-06-02,942821.73
2017-06-05,942821.73
2017-06-06,942821.73
2017-06-07,942821.73
2017-06-08,942821.73
2017-06-09,942821.73
2017-06-12,942821.73
2017-06-13,942821.73
2017-06-14,942821.73
2017-06-15,942821.73
2017-06-16,942821.73
2017-06-19,942821.73
2017-06-20,942821.73
2017-06-21,942821.73
2017-06-22,942821.73
2017-06-23,942821.73
2017-06-26,942821.73
2017-06-27,942821.73
2017-06-28,942821.73
2017-06-29,942821.73
2017-06-30,942821.73
2017-07-03,942821.73
2017-07-04,942821.73
2017-07-05,942821.73
2017-07-06,942821.73
2017-07-07,942821.73
2017-07-10,942821.73
2017-07-11,942821.73
2017-07-12,942821.73
2017-07-13,942821.73
2017-07-14,942821.73
2017-07-17,942821.73
2017-07-18,942821.73
2017-07-19,942821.73
2017-07-20,942821.73
2017-07-21,942821.73
2017-07-24,942821.73
2017-07-25,942821.73
2017-07-26,942821.73
2017-07-27,942821.73
2017-07-28,942821.73
2017-07-31,942821.73
2017-08-01,942821.73
2017-08-02,942821.73
2017-08-03,942821.73
2017-08-04,942821.73
2017-08-07,942821.73
2017-08-08,942821.73
2017-08-09,942821.73
2017-08-10,942821.73
2017-08-11,942821.73
2017-08-14,942821.73
2017-08-15,942821.73
2017-08-16,942821.73
2017-08-17,942821.73
2017-08-18,942821.73
2017-08-21,942821.73
2017-08-22,942821.73
2017-08-23,942821.73
2017-08-24,942821.73
2017-08-25,942821.73
2017-08-28,942821.73
2017-08-29,942821.73
2017-08-30,942821.73
2017-08-31,942821.73
2017-09-01,942821.73
2017-09-04,942821.73
2017-09-05,942821.73
2017-09-06,942821.73
2017-09-07,942821.73
2017-09-08,942821.73
2017-09-11,942821.73
2017-09-12,942821.73
2017-09-13,942821.73
2017-09-14,942821.73
2017-09-15,942821.73
2017-09-18,942821.73
2017-09-19,942821.73
2017-09-20,942821.73
2017-09-21,942821.73
2017-09-22,942821.73
2017-09-25,942821.73
2017-09-26,942821.73
2017-09-27,942821.73
2017-09-28,942821.73
2017-09-29,942821.73
2017-10-09,942821.73
2017-10-10,956202.01
2017-10-11,946265.21
2017-10-12,946265.21
2017-10-13,967380.91
2017-10-16,941296.81
2017-10-17,933844.21
2017-10-18,931360.01
2017-10-19,923907.41
2017-10-20,923630.17
2017-10-23,923630.17
2017-10-24,923630.17
2017-10-25,928580.02
2017-10-26,936557.92
2017-10-27,942059.92
2017-10-30,937108.12
2017-10-31,936282.82
2017-11-01,932431.42
2017-11-02,932151.64
2017-11-03,932151.64
2017-11-06,932151.64
2017-11-07,932151.64
2017-11-08,932151.64
2017-11-09,932151.64
2017-11-10,932151.64
2017-11-13,932151.64
2017-11-14,932151.64
2017-11-15,932151.64
2017-11-16,932151.64
2017-11-17,932151.64
2017-11-20,932151.64
2017-11-21,932151.64
2017-11-22,932151.64
2017-11-23,932151.64
2017-11-24,932151.64
2017-11-27,932151.64
2017-11-28,932151.64
2017-11-29,932151.64
2017-11-30,932151.64
2017-12-01,932151.64
2017-12-04,932151.64
2017-12-05,932151.64
2017-12-06,932151.64
2017-12-07,932151.64
2017-12-08,932151.64
2017-12-11,932151.64
2017-12-12,932151.64
2017-12-13,932151.64
2017-12-14,932151.64
2017-12-15,932151.64
2017-12-18,932151.64
2017-12-19,932151.64
2017-12-20,932151.64
2017-12-21,932151.64
2017-12-22,932151.64
2017-12-25,932151.64
2017-12-26,932151.64
2017-12-27,932151.64
2017-12-28,932151.64
2017-12-29,932151.64
2018-01-02,932151.64
2018-01-03,932151.64
2018-01-04,932151.64
2018-01-05,932151.64
2018-01-08,932151.64
2018-01-09,932151.64
2018-01-10,932151.64
2018-01-11,932151.64
2018-01-12,932151.64
2018-01-15,932151.64
2018-01-16,932151.64
2018-01-17,932151.64
2018-01-18,932151.64
2018-01-19,932151.64
2018-01-22,932151.64
2018-01-23,932151.64
2018-01-24,932151.64
2018-01-25,932151.64
2018-01-26,932151.64
2018-01-29,932151.64
2018-01-30,932151.64
2018-01-31,932151.64
2018-02-01,932151.64
2018-02-02,932151.64
2018-02-05,932151.64
2018-02-06,932151.64
2018-02-07,932151.64
2018-02-08,932151.64
2018-02-09,932151.64
2018-02-12,932151.64
2018-02-13,932151.64
2018-02-14,932151.64
2018-02-22,932151.64
2018-02-23,932151.64
2018-02-26,932151.64
2018-02-27,932151.64
2018-02-28,932151.64
2018-03-01,932151.64
2018-03-02,932151.64
2018-03-05,932151.64
2018-03-06,932151.64
2018-03-07,932151.64
2018-03-08,932151.64
2018-03-09,932151.64
2018-03-12,932151.64
2018-03-13,932151.64
2018-03-14,924061.21
2018-03-15,931872.01
2018-03-16,916250.41
2018-03-19,926664.81
2018-03-20,931872.01
2018-03-21,903232.41
2018-03-22,904534.21
2018-03-23,844651.41
2018-03-26,832685.27
2018-03-27,832685.27
2018-03-28,832685.27
2018-03-29,832685.27
2018-03-30,832685.27
2018-04-02,832685.27
2018-04-03,832685.27
2018-04-04,810247.27
2018-04-09,814918.47
2018-04-10,809079.47
2018-04-11,813506.49
2018-04-12,813506.49
2018-04-13,813506.49
2018-04-16,813506.49
2018-04-17,813506.49
2018-04-18,813506.49
2018-04-19,813506.49
2018-04-20,813506.49
2018-04-23,813506.49
2018-04-24,813506.49
2018-04-25,813506.49
2018-04-26,813506.49
2018-04-27,813506.49
2018-05-02,813506.49
2018-05-03,813506.49
2018-05-04,813506.49
2018-05-07,813506.49
2018-05-08,813506.49
2018-05-09,813506.49
2018-05-10,813506.49
2018-05-11,813506.49
2018-05-14,813506.49
2018-05-15,813506.49
2018-05-16,813506.49
2018-05-17,813506.49
2018-05-18,813506.49
2018-05-21,813506.49
2018-05-22,813506.49
2018-05-23,813506.49
2018-05-24,813506.49
2018-05-25,813506.49
2018-05-28,813506.49
2018-05-29,813506.49
2018-05-30,813506.49
2018-05-31,813506.49
2018-06-01,813506.49
2018-06-04,813506.49
2018-06-05,813506.49
2018-06-06,813506.49
2018-06-07,813506.49
2018-06-08,813506.49
2018-06-11,813506.49
2018-06-12,813506.49
2018-06-13,813506.49
2018-06-14,813506.49
2018-06-15,813506.49
2018-06-19,813506.49
2018-06-20,813506.49
2018-06-21,813506.49
2018-06-22,813506.49
2018-06-25,813506.49
2018-06-26,813506.49
2018-06-27,813506.49
2018-06-28,813506.49
2018-06-29,813506.49
2018-07-02,813506.49
2018-07-03,813506.49
2018-07-04,813506.49
2018-07-05,813506.49
2018-07-06,813506.49
2018-07-09,813506.49
2018-07-10,813506.49
2018-07-11,813506.49
2018-07-12,813506.49
2018-07-13,813506.49
2018-07-16,813506.49
2018-07-17,813506.49
2018-07-18,813506.49
2018-07-19,813506.49
2018-07-20,813506.49
2018-07-23,813506.49
2018-07-24,813506.49
2018-07-25,813506.49
2018-07-26,813506.49
2018-07-27,813506.49
2018-07-30,813506.49
2018-07-31,813506.49
2018-08-01,813506.49
2018-08-02,813506.49
2018-08-03,813506.49
2018-08-06,813506.49
2018-08-07,813506.49
2018-08-08,813506.49
2018-08-09,813506.49
2018-08-10,813506.49
2018-08-13,813506.49
2018-08-14,813506.49
2018-08-15,813506.49
2018-08-16,813506.49
2018-08-17,813506.49
2018-08-20,813506.49
2018-08-21,813506.49
2018-08-22,813506.49
2018-08-23,813506.49
2018-08-24,813506.49
2018-08-27,813506.49
2018-08-28,813506.49
2018-08-29,813506.49
2018-08-30,813506.49
2018-08-31,813506.49
2018-09-03,813506.49
2018-09-04,813506.49
2018-09-05,813506.49
2018-09-06,813506.49
2018-09-07,813506.49
2018-09-10,813506.49
2018-09-11,813506.49
2018-09-12,813506.49
2018-09-13,813506.49
2018-09-14,813506.49
2018-09-17,813506.49
2018-09-18,813506.49
2018-09-19,813506.49
2018-09-20,813506.49
2018-09-21,813506.49
2018-09-25,813506.49
2018-09-26,813506.49
2018-09-27,813506.49
2018-09-28,813506.49
2018-10-08,813506.49
2018-10-09,813506.49
2018-10-10,813506.49
2018-10-11,813506.49
2018-10-12,813506.49
2018-10-15,813506.49
2018-10-16,813506.49
2018-10-17,813506.49
2018-10-18,813506.49
2018-10-19,813506.49
2018-10-22,813506.49
2018-10-23,813506.49
2018-10-24,813506.49
2018-10-25,813506.49
2018-10-26,813506.49
2018-10-29,813506.49
2018-10-30,813506.49
2018-10-31,813506.49
2018-11-01,813506.49
2018-11-02,813506.49
2018-11-05,813506.49
2018-11-06,813506.49
2018-11-07,813506.49
2018-11-08,813506.49
2018-11-09,813506.49
2018-11-12,813506.49
2018-11-13,813506.49
2018-11-14,813506.49
2018-11-15,813506.49
2018-11-16,813506.49
2018-11-19,813506.49
2018-11-20,813506.49
2018-11-21,813506.49
2018-11-22,813506.49
2018-11-23,813506.49
2018-11-26,813506.49
2018-11-27,813506.49
2018-11-28,813506.49
2018-11-29,813506.49
2018-11-30,813506.49
2018-12-03,813506.49
2018-12-04,813506.49
2018-12-05,813506.49
2018-12-06,813506.49
2018-12-07,813506.49
2018-12-10,813506.49
2018-12-11,813506.49
2018-12-12,813506.49
2018-12-13,813506.49
2018-12-14,813506.49
2018-12-17,813506.49
2018-12-18,813506.49
2018-12-19,813506.49
2018-12-20,813506.49
2018-12-21,813506.49
2018-12-24,813506.49
2018-12-25,813506.49
2018-12-26,813506.49
2018-12-27,813506.49
2018-12-28,813506.49
2019-01-02,813506.49
2019-01-03,813506.49
2019-01-04,813506.49
2019-01-07,813506.49
2019-01-08,813506.49
2019-01-09,813506.49
2019-01-10,813506.49
2019-01-11,813506.49
2019-01-14,813506.49
2019-01-15,813506.49
2019-01-16,813506.49
2019-01-17,813506.49
2019-01-18,813506.49
2019-01-21,813506.49
2019-01-22,813506.49
2019-01-23,813506.49
2019-01-24,813506.49
2019-01-25,813506.49
2019-01-28,813506.49
2019-01-29,813506.49
2019-01-30,813506.49
2019-01-31,813506.49
2019-02-01,813506.49
2019-02-11,813506.49
2019-02-12,813506.49
2019-02-13,813506.49
2019-02-14,813506.49
2019-02-15,813506.49
2019-02-18,813506.49
2019-02-19,813506.49
2019-02-20,813506.49
2019-02-21,813506.49
2019-02-22,813506.49
2019-02-25,813506.49
2019-02-26,813506.49
2019-02-27,813506.49
2019-02-28,826820.05
2019-03-01,846403.25
2019-03-04,872012.05
2019-03-05,900633.65
2019-03-06,913612.62
2019-03-07,898927.32
2019-03-08,865807.92
2019-03-11,886642.02
2019-03-12,893186.72
2019-03-13,876791.52
2019-03-14,874517.12
2019-03-15,879293.22
2019-03-18,903856.32
2019-03-19,897543.02
2019-03-20,896774.42
2019-03-21,898695.92
2019-03-22,895147.12
2019-03-25,873042.72
2019-03-26,859153.32
2019-03-27,867125.32
2019-03-28,861686.42
2019-03-29,899876.12
2019-04-01,928835.12
2019-04-02,924702.02
2019-04-03,936822.82
2019-04-04,940061.72
2019-04-08,932517.02
2019-04-09,934375.72
2019-04-10,932622.82
2019-04-11,914004.42
2019-04-12,915157.32
2019-04-15,906122.52
2019-04-16,939226.22
2019-04-17,936446.02
2019-04-18,930838.52
2019-04-19,943680.82
2019-04-22,923235.12
2019-04-23,919639.22
2019-04-24,926246.72
2019-04-25,902895.22
2019-04-26,896060.42
2019-04-29,892323.22
2019-04-30,892107.52
2019-05-06,832240.72
2019-05-07,838063.92
2019-05-08,828264.62
2019-05-09,811367.72
2019-05-10,823041.5
2019-05-13,823041.5
2019-05-14,823041.5
2019-05-15,836029.61
2019-05-16,840794.21
2019-05-17,818559.41
2019-05-20,807971.41
2019-05-21,819882.91
2019-05-22,817500.61
2019-05-23,804900.94
2019-05-24,807772.46
2019-05-27,807772.46
2019-05-28,807772.46
2019-05-29,807772.46
2019-05-30,808574.58
2019-05-31,803874.78
2019-06-03,805963.58
2019-06-04,804938.72
2019-06-05,804938.72
2019-06-06,804938.72
2019-06-10,804938.72
2019-06-11,804938.72
2019-06-12,804938.72
2019-06-13,804938.72
2019-06-14,804938.72
2019-06-17,804938.72
2019-06-18,804938.72
2019-06-19,804938.72
2019-06-20,804938.72
2019-06-21,803478.81
2019-06-24,804941.01
2019-06-25,795436.71
2019-06-26,795680.41
2019-06-27,805915.81
2019-06-28,805672.11
2019-07-01,828823.61
2019-07-02,830285.81
2019-07-03,822243.71
2019-07-04,815907.51
